Latitude,Longitude,Name,Description
42.4,-79.64,92017,LakeErie
42.4,-79.68,92018,LakeErie
42.36,-79.72,92019,LakeErie
42.36,-79.76,92020,LakeErie
42.32,-79.8,92021,LakeErie
42.32,-79.84,92022,LakeErie
42.32,-79.88,92023,LakeErie
42.28,-79.92,92024,LakeErie
42.28,-79.96,92025,LakeErie
42.24,-80,92026,LakeErie
42.24,-80.04,92027,LakeErie
42.24,-80.08,92028,LakeErie
42.24,-80.12,92029,LakeErie
42.24,-80.16,92030,LakeErie
42.2,-80.2,92031,LakeErie
42.16,-80.2,92032,LakeErie
42.16,-80.28,92033,LakeErie
42.12,-80.32,92034,LakeErie
42.12,-80.36,92035,LakeErie
42.08,-80.4,92036,LakeErie
42.08,-80.44,92037,LakeErie
42.08,-80.48,92038,LakeErie
42.04,-80.52,92039,LakeErie
42.04,-80.56,92040,LakeErie
42.04,-80.6,92041,LakeErie
42.04,-80.64,92042,LakeErie
42,-80.68,92043,LakeErie
42,-80.72,92044,LakeErie
42,-80.76,92045,LakeErie
41.96,-80.8,92046,LakeErie
41.96,-80.84,92047,LakeErie
41.96,-80.88,92048,LakeErie
41.92,-80.92,92049,LakeErie
41.92,-80.96,92050,LakeErie
41.92,-81,92051,LakeErie
41.92,-81.04,92052,LakeErie
41.92,-81.08,92053,LakeErie
41.88,-81.12,92054,LakeErie
41.88,-81.16,92055,LakeErie
41.88,-81.2,92056,LakeErie
41.84,-81.24,92057,LakeErie
41.84,-81.28,92058,LakeErie
41.84,-81.32,92059,LakeErie
41.8,-81.36,92060,LakeErie
41.8,-81.4,92061,LakeErie
41.76,-81.44,92062,LakeErie
41.72,-81.48,92063,LakeErie
41.72,-81.52,92064,LakeErie
41.68,-81.56,92065,LakeErie
41.64,-81.6,92066,LakeErie
41.64,-81.64,92067,LakeErie
41.6,-81.68,92068,LakeErie
41.6,-81.72,92069,LakeErie
41.56,-81.76,92070,LakeErie
41.56,-81.8,92071,LakeErie
41.56,-81.84,92072,LakeErie
41.56,-81.88,92073,LakeErie
41.56,-81.92,92074,LakeErie
41.6,-81.96,92075,LakeErie
41.6,-82,92076,LakeErie
41.6,-82.04,92077,LakeErie
41.56,-82.08,92078,LakeErie
41.56,-82.12,92079,LakeErie
41.56,-82.16,92080,LakeErie
41.56,-82.2,92081,LakeErie
41.56,-82.24,92082,LakeErie
41.52,-82.24,92083,LakeErie
41.52,-82.28,92084,LakeErie
41.48,-82.32,92085,LakeErie
41.48,-82.36,92086,LakeErie
41.48,-82.4,92087,LakeErie
41.48,-82.44,92088,LakeErie
41.48,-82.48,92089,LakeErie
41.48,-82.52,92090,LakeErie
41.48,-82.56,92091,LakeErie
41.52,-82.6,92092,LakeErie
41.52,-82.64,92093,LakeErie
41.56,-82.68,92094,LakeErie
41.56,-82.72,92095,LakeErie
41.56,-82.76,92096,LakeErie
41.6,-82.76,92097,LakeErie
41.64,-82.76,92098,LakeErie
41.64,-82.8,92099,LakeErie
41.6,-82.84,92100,LakeErie
41.6,-82.88,92101,LakeErie
41.6,-82.92,92102,LakeErie
41.6,-82.96,92103,LakeErie
41.64,-83,92104,LakeErie
41.68,-83.04,92105,LakeErie
41.68,-83.08,92106,LakeErie
41.68,-83.12,92107,LakeErie
41.68,-83.16,92108,LakeErie
41.72,-83.24,92109,LakeErie
41.76,-83.28,92110,LakeErie
41.76,-83.32,92111,LakeErie
41.76,-83.36,92112,LakeErie
41.8,-83.36,92113,LakeErie
41.84,-83.28,92114,LakeErie
41.88,-83.28,92115,LakeErie
41.88,-83.24,92116,LakeErie
41.92,-83.2,92117,LakeErie
41.92,-83.16,92118,LakeErie
41.96,-83.12,92119,LakeErie
41.96,-83.08,92120,LakeErie
41.96,-83.04,92121,LakeErie
41.92,-83,92122,LakeErie
41.92,-82.96,92123,LakeErie
41.92,-82.92,92124,LakeErie
41.92,-82.88,92125,LakeErie
41.92,-82.84,92126,LakeErie
41.92,-82.8,92127,LakeErie
41.92,-82.76,92128,LakeErie
41.96,-82.72,92129,LakeErie
41.96,-82.68,92130,LakeErie
41.96,-82.64,92131,LakeErie
41.92,-82.6,92132,LakeErie
41.88,-82.6,92133,LakeErie
41.84,-82.52,92134,LakeErie
41.88,-82.44,92135,LakeErie
41.92,-82.44,92136,LakeErie
41.96,-82.44,92137,LakeErie
42,-82.4,92138,LakeErie
42.04,-82.4,92139,LakeErie
42.04,-82.36,92140,LakeErie
42.08,-82.32,92141,LakeErie
42.08,-82.28,92142,LakeErie
42.12,-82.24,92143,LakeErie
42.12,-82.2,92144,LakeErie
42.12,-82.16,92145,LakeErie
42.16,-82.12,92146,LakeErie
42.16,-82.08,92147,LakeErie
42.2,-82.04,92148,LakeErie
42.2,-82,92149,LakeErie
42.2,-81.96,92150,LakeErie
42.2,-81.92,92151,LakeErie
42.2,-81.88,92152,LakeErie
42.2,-81.84,92153,LakeErie
42.2,-81.8,92154,LakeErie
42.24,-81.76,92155,LakeErie
42.28,-81.76,92156,LakeErie
42.32,-81.76,92157,LakeErie
42.36,-81.72,92158,LakeErie
42.36,-81.68,92159,LakeErie
42.4,-81.64,92160,LakeErie
42.44,-81.6,92161,LakeErie
42.44,-81.56,92162,LakeErie
42.48,-81.52,92163,LakeErie
42.52,-81.48,92164,LakeErie
42.52,-81.44,92165,LakeErie
42.52,-81.4,92166,LakeErie
42.56,-81.36,92167,LakeErie
42.56,-81.32,92168,LakeErie
42.6,-81.28,92169,LakeErie
42.6,-81.24,92170,LakeErie
42.6,-81.2,92171,LakeErie
42.6,-81.16,92172,LakeErie
42.6,-81.12,92173,LakeErie
42.6,-81.08,92174,LakeErie
42.6,-81.04,92175,LakeErie
42.6,-81,92176,LakeErie
42.6,-80.96,92177,LakeErie
42.6,-80.92,92178,LakeErie
42.6,-80.88,92179,LakeErie
42.56,-80.84,92180,LakeErie
42.56,-80.8,92181,LakeErie
42.56,-80.76,92182,LakeErie
42.52,-80.72,92183,LakeErie
42.52,-80.68,92184,LakeErie
42.52,-80.64,92185,LakeErie
42.52,-80.6,92186,LakeErie
42.52,-80.56,92187,LakeErie
42.52,-80.52,92188,LakeErie
42.52,-80.48,92189,LakeErie
42.52,-80.44,92190,LakeErie
42.52,-80.4,92191,LakeErie
42.52,-80.36,92192,LakeErie
42.48,-80.32,92193,LakeErie
42.48,-80.28,92194,LakeErie
42.48,-80.24,92195,LakeErie
42.48,-80.2,92196,LakeErie
42.48,-80.16,92197,LakeErie
42.48,-80.12,92198,LakeErie
42.48,-80.08,92199,LakeErie
42.48,-80.04,92200,LakeErie
42.48,-80,92201,LakeErie
42.52,-79.96,92202,LakeErie
42.56,-79.96,92203,LakeErie
42.6,-79.96,92204,LakeErie
42.64,-79.96,92205,LakeErie
42.64,-80,92206,LakeErie
42.64,-80.04,92207,LakeErie
42.64,-80.08,92208,LakeErie
42.64,-80.12,92209,LakeErie
42.64,-80.16,92210,LakeErie
42.64,-80.2,92211,LakeErie
42.68,-80.24,92212,LakeErie
42.72,-80.16,92213,LakeErie
42.72,-80.12,92214,LakeErie
42.72,-80.08,92215,LakeErie
42.72,-80.04,92216,LakeErie
42.72,-80,92217,LakeErie
42.76,-79.96,92218,LakeErie
42.76,-79.92,92219,LakeErie
42.76,-79.88,92220,LakeErie
42.76,-79.84,92221,LakeErie
42.76,-79.8,92222,LakeErie
42.76,-79.76,92223,LakeErie
42.76,-79.72,92224,LakeErie
42.76,-79.68,92225,LakeErie
42.76,-79.64,92226,LakeErie
42.76,-79.6,92227,LakeErie
42.8,-79.56,92228,LakeErie
42.76,-79.52,92229,LakeErie
42.76,-79.48,92230,LakeErie
42.76,-79.44,92231,LakeErie
42.8,-79.4,92232,LakeErie
42.8,-79.36,92233,LakeErie
42.8,-79.32,92234,LakeErie
42.8,-79.28,92235,LakeErie
42.8,-79.24,92236,LakeErie
42.8,-79.2,92237,LakeErie
42.8,-79.16,92238,LakeErie
42.8,-79.12,92239,LakeErie
42.8,-79.08,92240,LakeErie
42.8,-79.04,92241,LakeErie
42.8,-79,92242,LakeErie
42.8,-78.96,92243,LakeErie
44.04,-76.42,91001,LakeOntario
44.02,-76.4,91002,LakeOntario
44,-76.38,91003,LakeOntario
44.02,-76.34,91004,LakeOntario
44,-76.32,91005,LakeOntario
43.98,-76.32,91006,LakeOntario
43.96,-76.32,91007,LakeOntario
43.94,-76.28,91008,LakeOntario
43.91,-76.3,91009,LakeOntario
43.91,-76.26,91010,LakeOntario
43.94,-76.24,91011,LakeOntario
43.94,-76.2,91012,LakeOntario
43.91,-76.34,91013,LakeOntario
43.9,-76.36,91014,LakeOntario
43.88,-76.38,91015,LakeOntario
43.86,-76.36,91016,LakeOntario
43.84,-76.34,91017,LakeOntario
43.82,-76.32,91018,LakeOntario
43.8,-76.32,91019,LakeOntario
43.8,-76.28,91020,LakeOntario
43.78,-76.26,91021,LakeOntario
43.76,-76.24,91022,LakeOntario
43.74,-76.24,91023,LakeOntario
43.72,-76.24,91024,LakeOntario
43.7,-76.24,91025,LakeOntario
43.68,-76.24,91026,LakeOntario
43.66,-76.24,91027,LakeOntario
43.64,-76.24,91028,LakeOntario
43.62,-76.24,91029,LakeOntario
43.6,-76.24,91030,LakeOntario
43.58,-76.24,91031,LakeOntario
43.56,-76.26,91032,LakeOntario
43.54,-76.26,91033,LakeOntario
43.54,-76.3,91034,LakeOntario
43.54,-76.34,91035,LakeOntario
43.56,-76.36,91036,LakeOntario
43.56,-76.4,91037,LakeOntario
43.56,-76.44,91038,LakeOntario
43.54,-76.46,91039,LakeOntario
43.52,-76.48,91040,LakeOntario
43.5,-76.5,91041,LakeOntario
43.5,-76.54,91042,LakeOntario
43.48,-76.56,91043,LakeOntario
43.48,-76.6,91044,LakeOntario
43.46,-76.62,91045,LakeOntario
43.44,-76.64,91046,LakeOntario
43.42,-76.66,91047,LakeOntario
43.4,-76.68,91048,LakeOntario
43.38,-76.7,91049,LakeOntario
43.38,-76.74,91050,LakeOntario
43.36,-76.76,91051,LakeOntario
43.34,-76.78,91052,LakeOntario
43.34,-76.82,91053,LakeOntario
43.34,-76.86,91054,LakeOntario
43.32,-76.88,91055,LakeOntario
43.32,-76.91,91056,LakeOntario
43.3,-76.94,91057,LakeOntario
43.3,-76.98,91058,LakeOntario
43.3,-77.02,91059,LakeOntario
43.3,-77.06,91060,LakeOntario
43.32,-77.08,91061,LakeOntario
43.32,-77.12,91062,LakeOntario
43.32,-77.16,91063,LakeOntario
43.32,-77.2,91064,LakeOntario
43.32,-77.24,91065,LakeOntario
43.32,-77.28,91066,LakeOntario
43.32,-77.32,91067,LakeOntario
43.32,-77.36,91068,LakeOntario
43.3,-77.38,91069,LakeOntario
43.3,-77.42,91070,LakeOntario
43.3,-77.46,91071,LakeOntario
43.28,-77.48,91072,LakeOntario
43.28,-77.52,91073,LakeOntario
43.26,-77.54,91074,LakeOntario
43.26,-77.56,91075,LakeOntario
43.28,-77.58,91076,LakeOntario
43.28,-77.62,91077,LakeOntario
43.3,-77.64,91078,LakeOntario
43.32,-77.68,91079,LakeOntario
43.34,-77.7,91080,LakeOntario
43.36,-77.72,91081,LakeOntario
43.38,-77.72,91082,LakeOntario
43.38,-77.76,91083,LakeOntario
43.38,-77.8,91084,LakeOntario
43.38,-77.84,91085,LakeOntario
43.38,-77.88,91086,LakeOntario
43.38,-77.91,91087,LakeOntario
43.4,-77.94,91088,LakeOntario
43.4,-77.98,91089,LakeOntario
43.4,-78.02,91090,LakeOntario
43.4,-78.06,91091,LakeOntario
43.4,-78.1,91092,LakeOntario
43.4,-78.14,91093,LakeOntario
43.4,-78.18,91094,LakeOntario
43.4,-78.22,91095,LakeOntario
43.4,-78.26,91096,LakeOntario
43.4,-78.3,91097,LakeOntario
43.4,-78.34,91098,LakeOntario
43.4,-78.38,91099,LakeOntario
43.4,-78.42,91100,LakeOntario
43.4,-78.46,91101,LakeOntario
43.4,-78.5,91102,LakeOntario
43.4,-78.54,91103,LakeOntario
43.4,-78.58,91104,LakeOntario
43.4,-78.62,91105,LakeOntario
43.38,-78.64,91106,LakeOntario
43.38,-78.68,91107,LakeOntario
43.38,-78.72,91108,LakeOntario
43.36,-78.74,91109,LakeOntario
43.36,-78.78,91110,LakeOntario
43.36,-78.82,91111,LakeOntario
43.34,-78.84,91112,LakeOntario
43.34,-78.88,91113,LakeOntario
43.32,-78.9,91114,LakeOntario
43.32,-78.94,91115,LakeOntario
43.32,-78.98,91116,LakeOntario
43.3,-79.02,91117,LakeOntario
43.3,-79.06,91118,LakeOntario
43.28,-79.1,91119,LakeOntario
43.28,-79.14,91120,LakeOntario
43.26,-79.18,91121,LakeOntario
43.26,-79.22,91122,LakeOntario
43.24,-79.26,91123,LakeOntario
43.24,-79.3,91124,LakeOntario
43.22,-79.32,91125,LakeOntario
43.22,-79.36,91126,LakeOntario
43.22,-79.4,91127,LakeOntario
43.22,-79.44,91128,LakeOntario
43.22,-79.48,91129,LakeOntario
43.22,-79.52,91130,LakeOntario
43.24,-79.54,91131,LakeOntario
43.24,-79.58,91132,LakeOntario
43.26,-79.6,91133,LakeOntario
43.26,-79.64,91134,LakeOntario
43.26,-79.68,91135,LakeOntario
43.28,-79.72,91136,LakeOntario
43.28,-79.76,91137,LakeOntario
43.3,-79.76,91138,LakeOntario
43.32,-79.74,91139,LakeOntario
43.34,-79.72,91140,LakeOntario
43.36,-79.7,91141,LakeOntario
43.38,-79.68,91142,LakeOntario
43.4,-79.66,91143,LakeOntario
43.42,-79.64,91144,LakeOntario
43.44,-79.62,91145,LakeOntario
43.46,-79.6,91146,LakeOntario
43.48,-79.58,91147,LakeOntario
43.5,-79.56,91148,LakeOntario
43.52,-79.56,91149,LakeOntario
43.54,-79.56,91150,LakeOntario
43.56,-79.54,91151,LakeOntario
43.56,-79.5,91152,LakeOntario
43.58,-79.48,91153,LakeOntario
43.6,-79.44,91154,LakeOntario
43.6,-79.4,91155,LakeOntario
43.58,-79.38,91156,LakeOntario
43.6,-79.34,91157,LakeOntario
43.62,-79.32,91158,LakeOntario
43.64,-79.3,91159,LakeOntario
43.66,-79.26,91160,LakeOntario
43.68,-79.22,91161,LakeOntario
43.7,-79.2,91162,LakeOntario
43.72,-79.18,91163,LakeOntario
43.74,-79.14,91164,LakeOntario
43.76,-79.12,91165,LakeOntario
43.78,-79.1,91166,LakeOntario
43.78,-79.06,91167,LakeOntario
43.78,-79.02,91168,LakeOntario
43.8,-78.98,91169,LakeOntario
43.8,-78.94,91170,LakeOntario
43.82,-78.91,91171,LakeOntario
43.82,-78.88,91172,LakeOntario
43.82,-78.84,91173,LakeOntario
43.84,-78.82,91174,LakeOntario
43.84,-78.78,91175,LakeOntario
43.84,-78.74,91176,LakeOntario
43.84,-78.7,91177,LakeOntario
43.84,-78.66,91178,LakeOntario
43.86,-78.64,91179,LakeOntario
43.86,-78.6,91180,LakeOntario
43.86,-78.56,91181,LakeOntario
43.86,-78.52,91182,LakeOntario
43.86,-78.48,91183,LakeOntario
43.86,-78.44,91184,LakeOntario
43.88,-78.42,91185,LakeOntario
43.88,-78.38,91186,LakeOntario
43.9,-78.36,91187,LakeOntario
43.9,-78.32,91188,LakeOntario
43.9,-78.3,91189,LakeOntario
43.91,-78.28,91190,LakeOntario
43.91,-78.24,91191,LakeOntario
43.91,-78.2,91192,LakeOntario
43.91,-78.16,91193,LakeOntario
43.91,-78.12,91194,LakeOntario
43.91,-78.08,91195,LakeOntario
43.94,-78.06,91196,LakeOntario
43.94,-78.02,91197,LakeOntario
43.94,-77.98,91198,LakeOntario
43.94,-77.94,91199,LakeOntario
43.94,-77.9,91200,LakeOntario
43.94,-77.86,91201,LakeOntario
43.96,-77.84,91202,LakeOntario
43.96,-77.8,91203,LakeOntario
43.96,-77.76,91204,LakeOntario
43.96,-77.72,91205,LakeOntario
43.96,-77.68,91206,LakeOntario
43.98,-77.64,91207,LakeOntario
43.96,-77.62,91208,LakeOntario
43.94,-77.6,91209,LakeOntario
43.94,-77.56,91210,LakeOntario
43.91,-77.56,91211,LakeOntario
43.9,-77.56,91212,LakeOntario
43.9,-77.52,91213,LakeOntario
43.9,-77.48,91214,LakeOntario
43.9,-77.44,91215,LakeOntario
43.9,-77.4,91216,LakeOntario
43.9,-77.36,91217,LakeOntario
43.9,-77.32,91218,LakeOntario
43.88,-77.3,91219,LakeOntario
43.86,-77.28,91220,LakeOntario
43.84,-77.26,91221,LakeOntario
43.82,-77.22,91222,LakeOntario
43.82,-77.18,91223,LakeOntario
43.8,-77.16,91224,LakeOntario
43.82,-77.14,91225,LakeOntario
43.82,-77.1,91226,LakeOntario
43.84,-77.08,91227,LakeOntario
43.84,-77.04,91228,LakeOntario
43.86,-77.02,91229,LakeOntario
43.86,-76.98,91230,LakeOntario
43.88,-76.96,91231,LakeOntario
43.88,-76.91,91232,LakeOntario
43.88,-76.88,91233,LakeOntario
43.88,-76.84,91234,LakeOntario
43.9,-76.82,91235,LakeOntario
43.94,-76.82,91236,LakeOntario
43.96,-76.84,91237,LakeOntario
43.96,-76.9,91238,LakeOntario
43.96,-76.94,91239,LakeOntario
43.98,-76.94,91240,LakeOntario
43.98,-76.86,91241,LakeOntario
44,-76.86,91242,LakeOntario
44.02,-76.88,91243,LakeOntario
44.04,-76.86,91244,LakeOntario
44.06,-76.84,91245,LakeOntario
44.06,-76.8,91246,LakeOntario
44.06,-76.76,91247,LakeOntario
44.08,-76.74,91248,LakeOntario
44.08,-76.7,91249,LakeOntario
44.1,-76.68,91250,LakeOntario
44.12,-76.66,91251,LakeOntario
44.12,-76.62,91252,LakeOntario
44.12,-76.58,91253,LakeOntario
44.12,-76.54,91254,LakeOntario
44.12,-76.5,91255,LakeOntario
44.1,-76.48,91256,LakeOntario
44.08,-76.46,91257,LakeOntario
44.08,-76.42,91258,LakeOntario
43.94,-76.36,91259,LakeOntario
43.94,-76.38,91260,LakeOntario
43.94,-76.42,91261,LakeOntario
43.94,-76.46,91262,LakeOntario
43.9,-76.48,91263,LakeOntario
43.86,-76.48,91264,LakeOntario
43.86,-76.42,91265,LakeOntario
